-1.611783676812527233e+02,-1.606282899357059080e+02,-1.595444966491890568e+02,-1.574390173697015882e+02,-1.534539213503350084e+02,-1.462512998232335235e+02,-1.342077851735380989e+02,-1.164030810943390719e+02,-9.426616264667836731e+01,-7.171516404836704339e+01,-5.241247463094836689e+01,-3.759412922542124136e+01,-2.676217534170063317e+01,-1.899097758509615019e+01,-1.345608574311414785e+01,-9.526880231901811769e+00,-6.741904560839552474e+00,-4.769867418855633368e+00,-3.374333843239391673e+00,-2.386878883301750687e+00,-1.688195587138924703e+00,-1.193910722232319754e+00,-8.442908204898873503e-01,-5.970291734680822637e-01,-4.221725854066333272e-01,-2.985243943965621982e-01,-2.110897963988260240e-01,-1.492634424109121616e-01,-1.055453395989968124e-01,-7.463187746775321041e-02,-5.277272508267571299e-02,-3.731595828581993346e-02,-2.638636945512350118e-02,-1.865798158750209615e-02,-1.319318559189088837e-02,-9.328991099343788423e-03,-6.596592903989901245e-03,-4.664495587871572008e-03,-3.298296465500610754e-03,-2.332247798710762859e-03,-1.649148234438515496e-03,-1.166123899952254458e-03,-8.245741174302841483e-04,-5.830619500507366014e-04,-4.122870587415205504e-04,-2.915309750346943909e-04,-2.061435293740574966e-04,-1.457654875185129568e-04,-1.030717646874409484e-04,-7.288274375940224936e-05,-5.153588234377199414e-05,-3.644137187971929862e-05,-2.576794117189243791e-05,-1.822068593986193969e-05,-1.288397058594702533e-05,-9.110342969931254446e-06,-6.441985292973609227e-06,-4.555171484965663646e-06,-3.220992646486819860e-06,-2.277585742482833517e-06,-1.610496323243411836e-06,-1.138792871241418452e-06,-8.052481616217056003e-07,-5.693964356207091204e-07,-4.026240808108526413e-07,-2.846982178103545072e-07,-2.013120404054264265e-07,-1.423491089051772801e-07,-1.006560202027132000e-07,-7.117455445258862681e-08,-5.032801010135660002e-08,-3.558727722629431341e-08,-2.516400505067830001e-08,-1.779363861314715670e-08,-1.258200252533915000e-08,-8.896819306573578351e-09,-6.291001262669575002e-09,-4.448409653286789176e-09,-3.145500631334787501e-09,-2.224204826643394588e-09,-1.572750315667393751e-09,-1.112102413321697294e-09,-7.863751578336968753e-10,-5.560512066608486470e-10,-3.931875789168484376e-10,-2.780256033304243235e-10,-1.965937894584242188e-10,-1.390128016652121617e-10,-9.829689472921210941e-11,-6.950640083260608087e-11,-4.914844736460605470e-11,-3.475320041630304043e-11,-2.457422368230302735e-11,-1.737660020815152022e-11,-1.228711184115151368e-11,-8.688300104075760109e-12,-6.143555920575756838e-12,-4.344150052037880054e-12,-3.071777960287878419e-12,-2.172075026018940027e-12
-1.606282899357059080e+02,-1.600837085325818236e+02,-1.590105337292816330e+02,-1.569249541211716235e+02,-1.529752825709554713e+02,-1.458309138854506273e+02,-1.338727089473841829e+02,-1.161730026858564884e+02,-9.413625635426666349e+01,-7.165506989844661234e+01,-5.238844428943230014e+01,-3.758520267655421065e+01,-2.675895349371571186e+01,-1.898982736448459363e+01,-1.345567697525485151e+01,-9.526735283930250375e+00,-6.741853219419821741e+00,-4.769849249071561381e+00,-3.374327414915105461e+00,-2.386876609006147731e+00,-1.688194782591615706e+00,-1.193910437671309666e+00,-8.442907198594511442e-01,-5.970291378854535314e-01,-4.221725728254639987e-01,-2.985243899483010499e-01,-2.110897948261019896e-01,-1.492634418548655639e-01,-1.055453394024038621e-01,-7.463187739824692080e-02,-5.277272505810148839e-02,-3.731595827713166114e-02,-2.638636945205172571e-02,-1.865798158641605517e-02,-1.319318559150692467e-02,-9.328991099208027230e-03,-6.596592903941907518e-03,-4.664495587854604677e-03,-3.298296465494613382e-03,-2.332247798708642593e-03,-1.649148234437766529e-03,-1.166123899951989912e-03,-8.245741174301915574e-04,-5.830619500507029911e-04,-4.122870587415090036e-04,-2.915309750346902710e-04,-2.061435293740561414e-04,-1.457654875185124689e-04,-1.030717646874407858e-04,-7.288274375940214094e-05,-5.153588234377197381e-05,-3.644137187971931895e-05,-2.576794117189242436e-05,-1.822068593986193969e-05,-1.288397058594701855e-05,-9.110342969931254446e-06,-6.441985292973609227e-06,-4.555171484965663646e-06,-3.220992646486819860e-06,-2.277585742482833517e-06,-1.610496323243411836e-06,-1.138792871241418452e-06,-8.052481616217056003e-07,-5.693964356207091204e-07,-4.026240808108526413e-07,-2.846982178103545072e-07,-2.013120404054264265e-07,-1.423491089051772801e-07,-1.006560202027132000e-07,-7.117455445258862681e-08,-5.032801010135660002e-08,-3.558727722629431341e-08,-2.516400505067830001e-08,-1.779363861314715670e-08,-1.258200252533915000e-08,-8.896819306573578351e-09,-6.291001262669575002e-09,-4.448409653286789176e-09,-3.145500631334787501e-09,-2.224204826643394588e-09,-1.572750315667393751e-09,-1.112102413321697294e-09,-7.863751578336968753e-10,-5.560512066608486470e-10,-3.931875789168484376e-10,-2.780256033304243235e-10,-1.965937894584242188e-10,-1.390128016652121617e-10,-9.829689472921210941e-11,-6.950640083260608087e-11,-4.914844736460605470e-11,-3.475320041630304043e-11,-2.457422368230302735e-11,-1.737660020815152022e-11,-1.228711184115151368e-11,-8.688300104075760109e-12,-6.143555920575756838e-12,-4.344150052037880054e-12,-3.071777960287878419e-12,-2.172075026018940027e-12
-1.595444966491890568e+02,-1.590105337292816330e+02,-1.579579010375930181e+02,-1.559109104414241642e+02,-1.520301868308669100e+02,-1.449997299106813955e+02,-1.332091163005980263e+02,-1.157164642438915223e+02,-9.387792072499179596e+01,-7.153531515515406625e+01,-5.234048133607753073e+01,-3.756736859929012695e+01,-2.675251328967359399e+01,-1.898752755074443854e+01,-1.345485955138749645e+01,-9.526445407846786395e+00,-6.741750540100987621e+00,-4.769812910126783656e+00,-3.374314558376814599e+00,-2.386872060434452880e+00,-1.688193173500450506e+00,-1.193909868549899667e+00,-8.442905185986869787e-01,-5.970290667202134971e-01,-4.221725476631280616e-01,-2.985243810517785867e-01,-2.110897916806540042e-01,-1.492634407427724241e-01,-1.055453390092179478e-01,-7.463187725923442484e-02,-5.277272500895315022e-02,-3.731595825975507486e-02,-2.638636944590816089e-02,-1.865798158424397321e-02,-1.319318559073897647e-02,-9.328991098936516985e-03,-6.596592903845914860e-03,-4.664495587820662210e-03,-3.298296465482613866e-03,-2.332247798704399893e-03,-1.649148234436267077e-03,-1.166123899951459738e-03,-8.245741174300036651e-04,-5.830619500506370716e-04,-4.122870587414853680e-04,-2.915309750346818142e-04,-2.061435293740532953e-04,-1.457654875185114118e-04,-1.030717646874403792e-04,-7.288274375940201897e-05,-5.153588234377192638e-05,-3.644137187971926474e-05,-2.576794117189243452e-05,-1.822068593986193969e-05,-1.288397058594701855e-05,-9.110342969931256140e-06,-6.441985292973609227e-06,-4.555171484965663646e-06,-3.220992646486819860e-06,-2.277585742482833517e-06,-1.610496323243411836e-06,-1.138792871241418452e-06,-8.052481616217056003e-07,-5.693964356207091204e-07,-4.026240808108526413e-07,-2.846982178103545072e-07,-2.013120404054264265e-07,-1.423491089051772801e-07,-1.006560202027132000e-07,-7.117455445258862681e-08,-5.032801010135660002e-08,-3.558727722629431341e-08,-2.516400505067830001e-08,-1.779363861314715670e-08,-1.258200252533915000e-08,-8.896819306573578351e-09,-6.291001262669575002e-09,-4.448409653286789176e-09,-3.145500631334787501e-09,-2.224204826643394588e-09,-1.572750315667393751e-09,-1.112102413321697294e-09,-7.863751578336968753e-10,-5.560512066608486470e-10,-3.931875789168484376e-10,-2.780256033304243235e-10,-1.965937894584242188e-10,-1.390128016652121617e-10,-9.829689472921210941e-11,-6.950640083260608087e-11,-4.914844736460605470e-11,-3.475320041630304043e-11,-2.457422368230302735e-11,-1.737660020815152022e-11,-1.228711184115151368e-11,-8.688300104075760109e-12,-6.143555920575756838e-12,-4.344150052037880054e-12,-3.071777960287878419e-12,-2.172075026018940027e-12
-1.574390173697015882e+02,-1.569249541211716235e+02,-1.559109104414241642e+02,-1.539367135001674569e+02,-1.501868997617790740e+02,-1.433745434629144881e+02,-1.319075332150646886e+02,-1.148175860682405016e+02,-9.336707556849096079e+01,-7.129752432555012831e+01,-5.224494432291470503e+01,-3.753177631759525212e+01,-2.673964682970336781e+01,-1.898293043142124858e+01,-1.345322515089904059e+01,-9.525865735104355636e+00,-6.741545195544571101e+00,-4.769740234730579509e+00,-3.374288845741328480e+00,-2.386862963369094093e+00,-1.688189955331920622e+00,-1.193908730309522381e+00,-8.442901160775914127e-01,-5.970289243898099230e-01,-4.221724973384701207e-01,-2.985243632587368245e-01,-2.110897853897586440e-01,-1.492634385185863666e-01,-1.055453382228461051e-01,-7.463187698120940516e-02,-5.277272491065633508e-02,-3.731595822500188842e-02,-2.638636943362106940e-02,-1.865798157989982317e-02,-1.319318558920309394e-02,-9.328991098393505169e-03,-6.596592903653924339e-03,-4.664495587752787685e-03,-3.298296465458614400e-03,-2.332247798695915794e-03,-1.649148234433267307e-03,-1.166123899950398737e-03,-8.245741174296280975e-04,-5.830619500505043653e-04,-4.122870587414389099e-04,-2.915309750346653885e-04,-2.061435293740473864e-04,-1.457654875185093247e-04,-1.030717646874396474e-04,-7.288274375940176147e-05,-5.153588234377186539e-05,-3.644137187971925796e-05,-2.576794117189242436e-05,-1.822068593986192275e-05,-1.288397058594701686e-05,-9.110342969931256140e-06,-6.441985292973612615e-06,-4.555171484965663646e-06,-3.220992646486819860e-06,-2.277585742482833517e-06,-1.610496323243411836e-06,-1.138792871241418452e-06,-8.052481616217056003e-07,-5.693964356207091204e-07,-4.026240808108526413e-07,-2.846982178103545072e-07,-2.013120404054264265e-07,-1.423491089051772801e-07,-1.006560202027132000e-07,-7.117455445258862681e-08,-5.032801010135660002e-08,-3.558727722629431341e-08,-2.516400505067830001e-08,-1.779363861314715670e-08,-1.258200252533915000e-08,-8.896819306573578351e-09,-6.291001262669575002e-09,-4.448409653286789176e-09,-3.145500631334787501e-09,-2.224204826643394588e-09,-1.572750315667393751e-09,-1.112102413321697294e-09,-7.863751578336968753e-10,-5.560512066608486470e-10,-3.931875789168484376e-10,-2.780256033304243235e-10,-1.965937894584242188e-10,-1.390128016652121617e-10,-9.829689472921210941e-11,-6.950640083260608087e-11,-4.914844736460605470e-11,-3.475320041630304043e-11,-2.457422368230302735e-11,-1.737660020815152022e-11,-1.228711184115151368e-11,-8.688300104075760109e-12,-6.143555920575756838e-12,-4.344150052037880054e-12,-3.071777960287878419e-12,-2.172075026018940027e-12
-1.534539213503350084e+02,-1.529752825709554713e+02,-1.520301868308669100e+02,-1.501868997617790740e+02,-1.466749401545392857e+02,-1.402642883188055976e+02,-1.294019661764186822e+02,-1.130745162313212120e+02,-9.236805524152718760e+01,-7.082869516187096792e+01,-5.205540985453055214e+01,-3.746089358343140674e+01,-2.671396954593740247e+01,-1.897374621122883553e+01,-1.344995813763856596e+01,-9.524706707204648737e+00,-6.741134562746693426e+00,-4.769594893910681144e+00,-3.374237422234665829e+00,-2.386844769550495737e+00,-1.688183519050081571e+00,-1.193906453838532888e+00,-8.442893110371274545e-01,-5.970286397293086411e-01,-4.221723966892088065e-01,-2.985243276726625705e-01,-2.110897728079695335e-01,-1.492634340702144180e-01,-1.055453366501025170e-01,-7.463187642515939357e-02,-5.277272471406273951e-02,-3.731595815549550860e-02,-2.638636940904685174e-02,-1.865798157121153003e-02,-1.319318558613131673e-02,-9.328991097307462455e-03,-6.596592903269955441e-03,-4.664495587617032563e-03,-3.298296465410618505e-03,-2.332247798678944994e-03,-1.649148234427267115e-03,-1.166123899948277171e-03,-8.245741174288782633e-04,-5.830619500502392779e-04,-4.122870587413452349e-04,-2.915309750346322662e-04,-2.061435293740355957e-04,-1.457654875185052047e-04,-1.030717646874382108e-04,-7.288274375940121937e-05,-5.153588234377162822e-05,-3.644137187971917665e-05,-2.576794117189239386e-05,-1.822068593986192613e-05,-1.288397058594702025e-05,-9.110342969931254446e-06,-6.441985292973612615e-06,-4.555171484965663646e-06,-3.220992646486819860e-06,-2.277585742482833517e-06,-1.610496323243411836e-06,-1.138792871241418452e-06,-8.052481616217056003e-07,-5.693964356207091204e-07,-4.026240808108526413e-07,-2.846982178103545072e-07,-2.013120404054264265e-07,-1.423491089051772801e-07,-1.006560202027132000e-07,-7.117455445258862681e-08,-5.032801010135660002e-08,-3.558727722629431341e-08,-2.516400505067830001e-08,-1.779363861314715670e-08,-1.258200252533915000e-08,-8.896819306573578351e-09,-6.291001262669575002e-09,-4.448409653286789176e-09,-3.145500631334787501e-09,-2.224204826643394588e-09,-1.572750315667393751e-09,-1.112102413321697294e-09,-7.863751578336968753e-10,-5.560512066608486470e-10,-3.931875789168484376e-10,-2.780256033304243235e-10,-1.965937894584242188e-10,-1.390128016652121617e-10,-9.829689472921210941e-11,-6.950640083260608087e-11,-4.914844736460605470e-11,-3.475320041630304043e-11,-2.457422368230302735e-11,-1.737660020815152022e-11,-1.228711184115151368e-11,-8.688300104075760109e-12,-6.143555920575756838e-12,-4.344150052037880054e-12,-3.071777960287878419e-12,-2.172075026018940027e-12
-1.462512998232335235e+02,-1.458309138854506273e+02,-1.449997299106813955e+02,-1.433745434629144881e+02,-1.402642883188055976e+02,-1.345450793161391232e+02,-1.247467500529717057e+02,-1.097915748696732265e+02,-9.045591010469986770e+01,-6.991710696257258917e+01,-5.168237391035405182e+01,-3.732032229725466976e+01,-2.666283628069401601e+01,-1.895541773162282695e+01,-1.344343125185069887e+01,-9.522389920843664868e+00,-6.740313522330762197e+00,-4.769304252153816925e+00,-3.374134582277966032e+00,-2.386808383161722613e+00,-1.688170646707265021e+00,-1.193901900935621985e+00,-8.442877009631070129e-01,-5.970280704095278779e-01,-4.221721953909015057e-01,-2.985242565005521431e-01,-2.110897476443980014e-01,-1.492634251734720197e-01,-1.055453335046154101e-01,-7.463187531305937039e-02,-5.277272432087557613e-02,-3.731595801648276978e-02,-2.638636935989840254e-02,-1.865798155383493681e-02,-1.319318557998775364e-02,-9.328991095135390904e-03,-6.596592902502007236e-03,-4.664495587345524052e-03,-3.298296465314623678e-03,-2.332247798645006431e-03,-1.649148234415267382e-03,-1.166123899944034687e-03,-8.245741174273782696e-04,-5.830619500497089946e-04,-4.122870587411574510e-04,-2.915309750345659672e-04,-2.061435293740121228e-04,-1.457654875184968835e-04,-1.030717646874352970e-04,-7.288274375940018937e-05,-5.153588234377126908e-05,-3.644137187971906145e-05,-2.576794117189234982e-05,-1.822068593986190580e-05,-1.288397058594701008e-05,-9.110342969931247670e-06,-6.441985292973613462e-06,-4.555171484965663646e-06,-3.220992646486819013e-06,-2.277585742482833517e-06,-1.610496323243411836e-06,-1.138792871241418452e-06,-8.052481616217056003e-07,-5.693964356207091204e-07,-4.026240808108526413e-07,-2.846982178103545072e-07,-2.013120404054264265e-07,-1.423491089051772801e-07,-1.006560202027132000e-07,-7.117455445258862681e-08,-5.032801010135660002e-08,-3.558727722629431341e-08,-2.516400505067830001e-08,-1.779363861314715670e-08,-1.258200252533915000e-08,-8.896819306573578351e-09,-6.291001262669575002e-09,-4.448409653286789176e-09,-3.145500631334787501e-09,-2.224204826643394588e-09,-1.572750315667393751e-09,-1.112102413321697294e-09,-7.863751578336968753e-10,-5.560512066608486470e-10,-3.931875789168484376e-10,-2.780256033304243235e-10,-1.965937894584242188e-10,-1.390128016652121617e-10,-9.829689472921210941e-11,-6.950640083260608087e-11,-4.914844736460605470e-11,-3.475320041630304043e-11,-2.457422368230302735e-11,-1.737660020815152022e-11,-1.228711184115151368e-11,-8.688300104075760109e-12,-6.143555920575756838e-12,-4.344150052037880054e-12,-3.071777960287878419e-12,-2.172075026018940027e-12
-1.342077851735380989e+02,-1.338727089473841829e+02,-1.332091163005980263e+02,-1.319075332150646886e+02,-1.294019661764186822e+02,-1.247467500529717057e+02,-1.166343790126277753e+02,-1.039319636665173761e+02,-8.694105859298461780e+01,-6.819124219745066284e+01,-5.095947619456765665e+01,-3.704385390315032822e+01,-2.656144514393758627e+01,-1.891891971694928287e+01,-1.343040596240468254e+01,-9.517761418670229290e+00,-6.738672341578169522e+00,-4.768723128115095022e+00,-3.373928930586036490e+00,-2.386735615377425734e+00,-1.688144902905046152e+00,-1.193892795286062070e+00,-8.442844808427013570e-01,-5.970269317748512217e-01,-4.221717927951512128e-01,-2.985241141564842215e-01,-2.110896973172818880e-01,-1.492634073799916639e-01,-1.055453272136421261e-01,-7.463187308885949056e-02,-5.277272353450129794e-02,-3.731595773845734071e-02,-2.638636926160154578e-02,-1.865798151908174343e-02,-1.319318556770065001e-02,-9.328991090791237395e-03,-6.596592900966120367e-03,-4.664495586802504430e-03,-3.298296465122640096e-03,-2.332247798577129737e-03,-1.649148234391269651e-03,-1.166123899935550805e-03,-8.245741174243784990e-04,-5.830619500486483196e-04,-4.122870587407823713e-04,-2.915309750344334235e-04,-2.061435293739654207e-04,-1.457654875184803223e-04,-1.030717646874293881e-04,-7.288274375939814294e-05,-5.153588234377056435e-05,-3.644137187971881750e-05,-2.576794117189226511e-05,-1.822068593986187870e-05,-1.288397058594700161e-05,-9.110342969931240894e-06,-6.441985292973615156e-06,-4.555171484965661104e-06,-3.220992646486819013e-06,-2.277585742482835211e-06,-1.610496323243411836e-06,-1.138792871241418452e-06,-8.052481616217056003e-07,-5.693964356207091204e-07,-4.026240808108526413e-07,-2.846982178103545072e-07,-2.013120404054264265e-07,-1.423491089051772801e-07,-1.006560202027132000e-07,-7.117455445258862681e-08,-5.032801010135660002e-08,-3.558727722629431341e-08,-2.516400505067830001e-08,-1.779363861314715670e-08,-1.258200252533915000e-08,-8.896819306573578351e-09,-6.291001262669575002e-09,-4.448409653286789176e-09,-3.145500631334787501e-09,-2.224204826643394588e-09,-1.572750315667393751e-09,-1.112102413321697294e-09,-7.863751578336968753e-10,-5.560512066608486470e-10,-3.931875789168484376e-10,-2.780256033304243235e-10,-1.965937894584242188e-10,-1.390128016652121617e-10,-9.829689472921210941e-11,-6.950640083260608087e-11,-4.914844736460605470e-11,-3.475320041630304043e-11,-2.457422368230302735e-11,-1.737660020815152022e-11,-1.228711184115151368e-11,-8.688300104075760109e-12,-6.143555920575756838e-12,-4.344150052037880054e-12,-3.071777960287878419e-12,-2.172075026018940027e-12
-1.164030810943390719e+02,-1.161730026858564884e+02,-1.157164642438915223e+02,-1.148175860682405016e+02,-1.130745162313212120e+02,-1.097915748696732265e+02,-1.039319636665173761e+02,-9.439656521245271392e+01,-8.092878263196202226e+01,-6.508056557706325407e+01,-4.959935870482116371e+01,-3.650883186252711710e+01,-2.636208785186067516e+01,-1.884655236742922924e+01,-1.340446866971027085e+01,-9.508524639058880012e+00,-6.735393575278314060e+00,-4.767561517484097067e+00,-3.373517740047920377e+00,-2.386590099778268748e+00,-1.688093418833956250e+00,-1.193874584611962275e+00,-8.442780407124217401e-01,-5.970246545250421644e-01,-4.221709876071050305e-01,-2.985238294689591121e-01,-2.110895966631578247e-01,-1.492633717930500481e-01,-1.055453146316990137e-01,-7.463186864046035540e-02,-5.277272196175285257e-02,-3.731595718240646870e-02,-2.638636906500781143e-02,-1.865798144957533239e-02,-1.319318554312642715e-02,-9.328991082102937316e-03,-6.596592897894343159e-03,-4.664495585716466053e-03,-3.298296464738663392e-03,-2.332247798441376349e-03,-1.649148234343272238e-03,-1.166123899918581524e-03,-8.245741174183789579e-04,-5.830619500465271865e-04,-4.122870587400322118e-04,-2.915309750341682276e-04,-2.061435293738715017e-04,-1.457654875184471186e-04,-1.030717646874177465e-04,-7.288274375939402298e-05,-5.153588234376908712e-05,-3.644137187971829573e-05,-2.576794117189207877e-05,-1.822068593986181094e-05,-1.288397058594697790e-05,-9.110342969931235812e-06,-6.441985292973609227e-06,-4.555171484965660257e-06,-3.220992646486817319e-06,-2.277585742482835211e-06,-1.610496323243411201e-06,-1.138792871241418452e-06,-8.052481616217056003e-07,-5.693964356207091204e-07,-4.026240808108526413e-07,-2.846982178103545072e-07,-2.013120404054264265e-07,-1.423491089051772801e-07,-1.006560202027132000e-07,-7.117455445258862681e-08,-5.032801010135660002e-08,-3.558727722629431341e-08,-2.516400505067830001e-08,-1.779363861314715670e-08,-1.258200252533915000e-08,-8.896819306573578351e-09,-6.291001262669575002e-09,-4.448409653286789176e-09,-3.145500631334787501e-09,-2.224204826643394588e-09,-1.572750315667393751e-09,-1.112102413321697294e-09,-7.863751578336968753e-10,-5.560512066608486470e-10,-3.931875789168484376e-10,-2.780256033304243235e-10,-1.965937894584242188e-10,-1.390128016652121617e-10,-9.829689472921210941e-11,-6.950640083260608087e-11,-4.914844736460605470e-11,-3.475320041630304043e-11,-2.457422368230302735e-11,-1.737660020815152022e-11,-1.228711184115151368e-11,-8.688300104075760109e-12,-6.143555920575756838e-12,-4.344150052037880054e-12,-3.071777960287878419e-12,-2.172075026018940027e-12
-9.426616264667836731e+01,-9.413625635426666349e+01,-9.387792072499179596e+01,-9.336707556849096079e+01,-9.236805524152718760e+01,-9.045591010469986770e+01,-8.694105859298461780e+01,-8.092878263196202226e+01,-7.177540346637866264e+01,-5.992902520420432211e+01,-4.717432159877903786e+01,-3.550474810710763052e+01,-2.597648975648112923e+01,-1.870427700765964119e+01,-1.335304215525850857e+01,-9.490131522029622957e+00,-6.728850382736264457e+00,-4.765240842385059850e+00,-3.372695810033592423e+00,-2.386299148429296579e+00,-1.687990464822644032e+00,-1.193838165763629666e+00,-8.442651608939764074e-01,-5.970201001035994048e-01,-4.221693772448349979e-01,-2.985232600963522720e-01,-2.110893953553414359e-01,-1.492633006192434775e-01,-1.055452894678262227e-01,-7.463185974366443043e-02,-5.277271881625635042e-02,-3.731595607030478018e-02,-2.638636867182036008e-02,-1.865798131056256928e-02,-1.319318549397797795e-02,-9.328991064726342361e-03,-6.596592891750790479e-03,-4.664495583544388431e-03,-3.298296463970719957e-03,-2.332247798169867405e-03,-1.649148234247281098e-03,-1.166123899884643393e-03,-8.245741174063800924e-04,-5.830619500422849202e-04,-4.122870587385326518e-04,-2.915309750336380528e-04,-2.061435293736840161e-04,-1.457654875183808738e-04,-1.030717646873942464e-04,-7.288274375938568817e-05,-5.153588234376615978e-05,-3.644137187971723863e-05,-2.576794117189169930e-05,-1.822068593986168219e-05,-1.288397058594692538e-05,-9.110342969931225647e-06,-6.441985292973599062e-06,-4.555171484965658563e-06,-3.220992646486816472e-06,-2.277585742482835211e-06,-1.610496323243411201e-06,-1.138792871241418241e-06,-8.052481616217056003e-07,-5.693964356207091204e-07,-4.026240808108526413e-07,-2.846982178103545072e-07,-2.013120404054264265e-07,-1.423491089051772801e-07,-1.006560202027132000e-07,-7.117455445258862681e-08,-5.032801010135660002e-08,-3.558727722629431341e-08,-2.516400505067830001e-08,-1.779363861314715670e-08,-1.258200252533915000e-08,-8.896819306573578351e-09,-6.291001262669575002e-09,-4.448409653286789176e-09,-3.145500631334787501e-09,-2.224204826643394588e-09,-1.572750315667393751e-09,-1.112102413321697294e-09,-7.863751578336968753e-10,-5.560512066608486470e-10,-3.931875789168484376e-10,-2.780256033304243235e-10,-1.965937894584242188e-10,-1.390128016652121617e-10,-9.829689472921210941e-11,-6.950640083260608087e-11,-4.914844736460605470e-11,-3.475320041630304043e-11,-2.457422368230302735e-11,-1.737660020815152022e-11,-1.228711184115151368e-11,-8.688300104075760109e-12,-6.143555920575756838e-12,-4.344150052037880054e-12,-3.071777960287878419e-12,-2.172075026018940027e-12
-7.171516404836704339e+01,-7.165506989844661234e+01,-7.153531515515406625e+01,-7.129752432555012831e+01,-7.082869516187096792e+01,-6.991710696257258917e+01,-6.819124219745066284e+01,-6.508056557706325407e+01,-5.992902520420432211e+01,-5.243653764605465994e+01,-4.322495022578439716e+01,-3.372221856601450440e+01,-2.525351582934878891e+01,-1.842914195794792320e+01,-1.325194182743221738e+01,-9.453663448851468587e+00,-6.715821033845958077e+00,-4.760609647948760070e+00,-3.371053751688547262e+00,-2.385717564901582488e+00,-1.687784613303383807e+00,-1.193765338064642245e+00,-8.442394030253836945e-01,-5.970109915733965433e-01,-4.221661565755783774e-01,-2.985221213609124957e-01,-2.110889927414366929e-01,-1.492631582719355643e-01,-1.055452391401347501e-01,-7.463184195008219779e-02,-5.277271252526506695e-02,-3.731595384610172234e-02,-2.638636788544551637e-02,-1.865798103253701185e-02,-1.319318539568109343e-02,-9.328991029973136839e-03,-6.596592879463672107e-03,-4.664495579200243595e-03,-3.298296462434833522e-03,-2.332247797626847783e-03,-1.649148234055294046e-03,-1.166123899816765182e-03,-8.245741173823820363e-04,-5.830619500338002793e-04,-4.122870587355326644e-04,-2.915309750325774320e-04,-2.061435293733091803e-04,-1.457654875182483030e-04,-1.030717646873474224e-04,-7.288274375936918119e-05,-5.153588234376031864e-05,-3.644137187971516510e-05,-2.576794117189096746e-05,-1.822068593986142130e-05,-1.288397058594684745e-05,-9.110342969931190072e-06,-6.441985292973594827e-06,-4.555171484965655175e-06,-3.220992646486816048e-06,-2.277585742482834364e-06,-1.610496323243410777e-06,-1.138792871241418241e-06,-8.052481616217059179e-07,-5.693964356207091204e-07,-4.026240808108526413e-07,-2.846982178103545072e-07,-2.013120404054264265e-07,-1.423491089051772801e-07,-1.006560202027132000e-07,-7.117455445258862681e-08,-5.032801010135660002e-08,-3.558727722629431341e-08,-2.516400505067830001e-08,-1.779363861314715670e-08,-1.258200252533915000e-08,-8.896819306573578351e-09,-6.291001262669575002e-09,-4.448409653286789176e-09,-3.145500631334787501e-09,-2.224204826643394588e-09,-1.572750315667393751e-09,-1.112102413321697294e-09,-7.863751578336968753e-10,-5.560512066608486470e-10,-3.931875789168484376e-10,-2.780256033304243235e-10,-1.965937894584242188e-10,-1.390128016652121617e-10,-9.829689472921210941e-11,-6.950640083260608087e-11,-4.914844736460605470e-11,-3.475320041630304043e-11,-2.457422368230302735e-11,-1.737660020815152022e-11,-1.228711184115151368e-11,-8.688300104075760109e-12,-6.143555920575756838e-12,-4.344150052037880054e-12,-3.071777960287878419e-12,-2.172075026018940027e-12
