1.000000000000000000e+00,9.709835434146467659e-01,8.944271909999158554e-01,7.928047433351472773e-01,6.859943405700352770e-01,5.855251074756629981e-01,4.961389383568337585e-01,4.188153928852104135e-01,3.528648731129847005e-01,2.970118695849462420e-01,2.498780190217697039e-01,2.101727983571884673e-01,1.767551200606626294e-01,1.486418172756474865e-01,1.249961854773484621e-01,1.051104480607953640e-01,8.838767330645948272e-02,7.432516116022179486e-02,6.249988079105150973e-02,5.255597583209672963e-02,4.419415275075003896e-02,3.716271348355474485e-02,3.124999627471036767e-02,2.627801141038708932e-02,2.209708625353513228e-02,1.858136089503366339e-02,1.562499988358467644e-02,1.313900643939267671e-02,1.104854343546028857e-02,9.290680577306136001e-03
9.709835434146467659e-01,9.999999999999998890e-01,9.709835434146467659e-01,8.944271909999157444e-01,7.928047433351472773e-01,6.859943405700352770e-01,5.855251074756628871e-01,4.961389383568337585e-01,4.188153928852104135e-01,3.528648731129847005e-01,2.970118695849462420e-01,2.498780190217697039e-01,2.101727983571884673e-01,1.767551200606626016e-01,1.486418172756474865e-01,1.249961854773484482e-01,1.051104480607953778e-01,8.838767330645948272e-02,7.432516116022179486e-02,6.249988079105150279e-02,5.255597583209672963e-02,4.419415275075003202e-02,3.716271348355473791e-02,3.124999627471036420e-02,2.627801141038708932e-02,2.209708625353513228e-02,1.858136089503366339e-02,1.562499988358467817e-02,1.313900643939267671e-02,1.104854343546028857e-02
8.944271909999158554e-01,9.709835434146467659e-01,9.999999999999998890e-01,9.709835434146466548e-01,8.944271909999158554e-01,7.928047433351472773e-01,6.859943405700352770e-01,5.855251074756628871e-01,4.961389383568337585e-01,4.188153928852104135e-01,3.528648731129846450e-01,2.970118695849461865e-01,2.498780190217697039e-01,2.101727983571884673e-01,1.767551200606626016e-01,1.486418172756474587e-01,1.249961854773484621e-01,1.051104480607953640e-01,8.838767330645946885e-02,7.432516116022179486e-02,6.249988079105150973e-02,5.255597583209672963e-02,4.419415275075003202e-02,3.716271348355473791e-02,3.124999627471036767e-02,2.627801141038708932e-02,2.209708625353512881e-02,1.858136089503365992e-02,1.562499988358467644e-02,1.313900643939267671e-02
7.928047433351472773e-01,8.944271909999157444e-01,9.709835434146466548e-01,9.999999999999996669e-01,9.709835434146467659e-01,8.944271909999157444e-01,7.928047433351471662e-01,6.859943405700351660e-01,5.855251074756628871e-01,4.961389383568337585e-01,4.188153928852103580e-01,3.528648731129846450e-01,2.970118695849462420e-01,2.498780190217697039e-01,2.101727983571884395e-01,1.767551200606625739e-01,1.486418172756474865e-01,1.249961854773484482e-01,1.051104480607953640e-01,8.838767330645946885e-02,7.432516116022179486e-02,6.249988079105150279e-02,5.255597583209672269e-02,4.419415275075002508e-02,3.716271348355473791e-02,3.124999627471036420e-02,2.627801141038708585e-02,2.209708625353512534e-02,1.858136089503366339e-02,1.562499988358467817e-02
6.859943405700352770e-01,7.928047433351472773e-01,8.944271909999158554e-01,9.709835434146467659e-01,1.000000000000000000e+00,9.709835434146467659e-01,8.944271909999158554e-01,7.928047433351472773e-01,6.859943405700352770e-01,5.855251074756629981e-01,4.961389383568337585e-01,4.188153928852104135e-01,3.528648731129847005e-01,2.970118695849462420e-01,2.498780190217697039e-01,2.101727983571884673e-01,1.767551200606626294e-01,1.486418172756474865e-01,1.249961854773484621e-01,1.051104480607953640e-01,8.838767330645948272e-02,7.432516116022179486e-02,6.249988079105150973e-02,5.255597583209672963e-02,4.419415275075003896e-02,3.716271348355474485e-02,3.124999627471036767e-02,2.627801141038708932e-02,2.209708625353513228e-02,1.858136089503366339e-02
5.855251074756629981e-01,6.859943405700352770e-01,7.928047433351472773e-01,8.944271909999157444e-01,9.709835434146467659e-01,9.999999999999998890e-01,9.709835434146467659e-01,8.944271909999157444e-01,7.928047433351472773e-01,6.859943405700352770e-01,5.855251074756628871e-01,4.961389383568337585e-01,4.188153928852104135e-01,3.528648731129847005e-01,2.970118695849462420e-01,2.498780190217697039e-01,2.101727983571884673e-01,1.767551200606626016e-01,1.486418172756474865e-01,1.249961854773484482e-01,1.051104480607953778e-01,8.838767330645948272e-02,7.432516116022179486e-02,6.249988079105150279e-02,5.255597583209672963e-02,4.419415275075003202e-02,3.716271348355473791e-02,3.124999627471036420e-02,2.627801141038708932e-02,2.209708625353513228e-02
4.961389383568337585e-01,5.855251074756628871e-01,6.859943405700352770e-01,7.928047433351471662e-01,8.944271909999158554e-01,9.709835434146467659e-01,9.999999999999998890e-01,9.709835434146466548e-01,8.944271909999158554e-01,7.928047433351472773e-01,6.859943405700352770e-01,5.855251074756628871e-01,4.961389383568337585e-01,4.188153928852104135e-01,3.528648731129846450e-01,2.970118695849461865e-01,2.498780190217697039e-01,2.101727983571884673e-01,1.767551200606626016e-01,1.486418172756474587e-01,1.249961854773484621e-01,1.051104480607953640e-01,8.838767330645946885e-02,7.432516116022179486e-02,6.249988079105150973e-02,5.255597583209672963e-02,4.419415275075003202e-02,3.716271348355473791e-02,3.124999627471036767e-02,2.627801141038708932e-02
4.188153928852104135e-01,4.961389383568337585e-01,5.855251074756628871e-01,6.859943405700351660e-01,7.928047433351472773e-01,8.944271909999157444e-01,9.709835434146466548e-01,9.999999999999996669e-01,9.709835434146467659e-01,8.944271909999157444e-01,7.928047433351471662e-01,6.859943405700351660e-01,5.855251074756628871e-01,4.961389383568337585e-01,4.188153928852103580e-01,3.528648731129846450e-01,2.970118695849462420e-01,2.498780190217697039e-01,2.101727983571884395e-01,1.767551200606625739e-01,1.486418172756474865e-01,1.249961854773484482e-01,1.051104480607953640e-01,8.838767330645946885e-02,7.432516116022179486e-02,6.249988079105150279e-02,5.255597583209672269e-02,4.419415275075002508e-02,3.716271348355473791e-02,3.124999627471036420e-02
3.528648731129847005e-01,4.188153928852104135e-01,4.961389383568337585e-01,5.855251074756628871e-01,6.859943405700352770e-01,7.928047433351472773e-01,8.944271909999158554e-01,9.709835434146467659e-01,1.000000000000000000e+00,9.709835434146467659e-01,8.944271909999158554e-01,7.928047433351472773e-01,6.859943405700352770e-01,5.855251074756629981e-01,4.961389383568337585e-01,4.188153928852104135e-01,3.528648731129847005e-01,2.970118695849462420e-01,2.498780190217697039e-01,2.101727983571884673e-01,1.767551200606626294e-01,1.486418172756474865e-01,1.249961854773484621e-01,1.051104480607953640e-01,8.838767330645948272e-02,7.432516116022179486e-02,6.249988079105150973e-02,5.255597583209672963e-02,4.419415275075003896e-02,3.716271348355474485e-02
2.970118695849462420e-01,3.528648731129847005e-01,4.188153928852104135e-01,4.961389383568337585e-01,5.855251074756629981e-01,6.859943405700352770e-01,7.928047433351472773e-01,8.944271909999157444e-01,9.709835434146467659e-01,9.999999999999998890e-01,9.709835434146467659e-01,8.944271909999157444e-01,7.928047433351472773e-01,6.859943405700352770e-01,5.855251074756628871e-01,4.961389383568337585e-01,4.188153928852104135e-01,3.528648731129847005e-01,2.970118695849462420e-01,2.498780190217697039e-01,2.101727983571884673e-01,1.767551200606626016e-01,1.486418172756474865e-01,1.249961854773484482e-01,1.051104480607953778e-01,8.838767330645948272e-02,7.432516116022179486e-02,6.249988079105150279e-02,5.255597583209672963e-02,4.419415275075003202e-02
2.498780190217697039e-01,2.970118695849462420e-01,3.528648731129846450e-01,4.188153928852103580e-01,4.961389383568337585e-01,5.855251074756628871e-01,6.859943405700352770e-01,7.928047433351471662e-01,8.944271909999158554e-01,9.709835434146467659e-01,1.000000000000000000e+00,9.709835434146466548e-01,8.944271909999158554e-01,7.928047433351472773e-01,6.859943405700352770e-01,5.855251074756628871e-01,4.961389383568338141e-01,4.188153928852104690e-01,3.528648731129847005e-01,2.970118695849461865e-01,2.498780190217697039e-01,2.101727983571884673e-01,1.767551200606626294e-01,1.486418172756474587e-01,1.249961854773484760e-01,1.051104480607953640e-01,8.838767330645948272e-02,7.432516116022179486e-02,6.249988079105150973e-02,5.255597583209673657e-02
2.101727983571884673e-01,2.498780190217697039e-01,2.970118695849461865e-01,3.528648731129846450e-01,4.188153928852104135e-01,4.961389383568337585e-01,5.855251074756628871e-01,6.859943405700351660e-01,7.928047433351472773e-01,8.944271909999157444e-01,9.709835434146466548e-01,9.999999999999997780e-01,9.709835434146467659e-01,8.944271909999156334e-01,7.928047433351471662e-01,6.859943405700351660e-01,5.855251074756629981e-01,4.961389383568337030e-01,4.188153928852103580e-01,3.528648731129846450e-01,2.970118695849462420e-01,2.498780190217696484e-01,2.101727983571884395e-01,1.767551200606626016e-01,1.486418172756474865e-01,1.249961854773484482e-01,1.051104480607953501e-01,8.838767330645946885e-02,7.432516116022180874e-02,6.249988079105149585e-02
1.767551200606626294e-01,2.101727983571884673e-01,2.498780190217697039e-01,2.970118695849462420e-01,3.528648731129847005e-01,4.188153928852104135e-01,4.961389383568337585e-01,5.855251074756628871e-01,6.859943405700352770e-01,7.928047433351472773e-01,8.944271909999158554e-01,9.709835434146467659e-01,1.000000000000000222e+00,9.709835434146467659e-01,8.944271909999157444e-01,7.928047433351472773e-01,6.859943405700353880e-01,5.855251074756629981e-01,4.961389383568337585e-01,4.188153928852104690e-01,3.528648731129847560e-01,2.970118695849462420e-01,2.498780190217696762e-01,2.101727983571884673e-01,1.767551200606626571e-01,1.486418172756474865e-01,1.249961854773484621e-01,1.051104480607953640e-01,8.838767330645949660e-02,7.432516116022180874e-02
1.486418172756474865e-01,1.767551200606626016e-01,2.101727983571884673e-01,2.498780190217697039e-01,2.970118695849462420e-01,3.528648731129847005e-01,4.188153928852104135e-01,4.961389383568337585e-01,5.855251074756629981e-01,6.859943405700352770e-01,7.928047433351472773e-01,8.944271909999156334e-01,9.709835434146467659e-01,1.000000000000000000e+00,9.709835434146467659e-01,8.944271909999157444e-01,7.928047433351472773e-01,6.859943405700352770e-01,5.855251074756629981e-01,4.961389383568337585e-01,4.188153928852104690e-01,3.528648731129847005e-01,2.970118695849462420e-01,2.498780190217696762e-01,2.101727983571884673e-01,1.767551200606626294e-01,1.486418172756474865e-01,1.249961854773484621e-01,1.051104480607953640e-01,8.838767330645948272e-02
