1.000000000000000444e+00,9.154520639587190312e-01,7.155417527999329286e-01,4.983089868170160752e-01,3.228208661506049570e-01,2.007412237823143764e-01,1.221265079032206602e-01,7.346287240296198173e-02,4.393648225531329027e-02,2.620121413818760417e-02,1.560213972428611470e-02,9.283880039157185737e-03,5.522249296501055386e-03,3.284150257861165583e-03,1.952946199707123343e-03,1.161281913571990312e-03,6.905181612357487019e-04,4.105892539305277503e-04,2.441392280227994691e-04,1.451664688308088231e-04,8.631662227336295637e-05,5.132420738513717850e-05,3.051756721106683811e-05,1.814585727471847791e-05,1.078959225412414037e-05,6.415530225087868317e-06,3.814697180359873826e-06,2.268232539581864335e-06,1.348699144812165860e-06,8.019413117449541851e-07
9.154520639587190312e-01,1.000000000000000222e+00,9.154520639587192532e-01,7.155417527999329286e-01,4.983089868170161307e-01,3.228208661506049570e-01,2.007412237823144041e-01,1.221265079032206741e-01,7.346287240296198173e-02,4.393648225531327639e-02,2.620121413818760764e-02,1.560213972428611644e-02,9.283880039157185737e-03,5.522249296501053652e-03,3.284150257861166450e-03,1.952946199707123343e-03,1.161281913571990529e-03,6.905181612357487019e-04,4.105892539305278587e-04,2.441392280227994962e-04,1.451664688308088231e-04,8.631662227336295637e-05,5.132420738513718527e-05,3.051756721106684150e-05,1.814585727471847791e-05,1.078959225412413867e-05,6.415530225087869164e-06,3.814697180359874250e-06,2.268232539581864335e-06,1.348699144812165648e-06
7.155417527999329286e-01,9.154520639587192532e-01,1.000000000000000222e+00,9.154520639587190312e-01,7.155417527999329286e-01,4.983089868170160197e-01,3.228208661506049015e-01,2.007412237823143764e-01,1.221265079032206602e-01,7.346287240296198173e-02,4.393648225531328333e-02,2.620121413818760417e-02,1.560213972428611470e-02,9.283880039157185737e-03,5.522249296501054519e-03,3.284150257861165583e-03,1.952946199707123343e-03,1.161281913571990095e-03,6.905181612357485935e-04,4.105892539305277503e-04,2.441392280227994691e-04,1.451664688308087960e-04,8.631662227336294282e-05,5.132420738513717850e-05,3.051756721106683811e-05,1.814585727471847452e-05,1.078959225412413867e-05,6.415530225087868317e-06,3.814697180359873826e-06,2.268232539581864335e-06
4.983089868170160752e-01,7.155417527999329286e-01,9.154520639587190312e-01,1.000000000000000222e+00,9.154520639587192532e-01,7.155417527999329286e-01,4.983089868170161307e-01,3.228208661506049570e-01,2.007412237823144041e-01,1.221265079032206741e-01,7.346287240296198173e-02,4.393648225531327639e-02,2.620121413818760764e-02,1.560213972428611644e-02,9.283880039157185737e-03,5.522249296501053652e-03,3.284150257861166450e-03,1.952946199707123343e-03,1.161281913571990529e-03,6.905181612357487019e-04,4.105892539305278587e-04,2.441392280227994962e-04,1.451664688308088231e-04,8.631662227336295637e-05,5.132420738513718527e-05,3.051756721106684150e-05,1.814585727471847791e-05,1.078959225412413867e-05,6.415530225087869164e-06,3.814697180359874250e-06
3.228208661506049570e-01,4.983089868170161307e-01,7.155417527999329286e-01,9.154520639587192532e-01,1.000000000000000444e+00,9.154520639587190312e-01,7.155417527999329286e-01,4.983089868170160752e-01,3.228208661506049570e-01,2.007412237823143764e-01,1.221265079032206602e-01,7.346287240296198173e-02,4.393648225531329027e-02,2.620121413818760417e-02,1.560213972428611470e-02,9.283880039157185737e-03,5.522249296501055386e-03,3.284150257861165583e-03,1.952946199707123343e-03,1.161281913571990312e-03,6.905181612357487019e-04,4.105892539305277503e-04,2.441392280227994691e-04,1.451664688308088231e-04,8.631662227336295637e-05,5.132420738513717850e-05,3.051756721106683811e-05,1.814585727471847791e-05,1.078959225412414037e-05,6.415530225087868317e-06
2.007412237823143764e-01,3.228208661506049570e-01,4.983089868170160197e-01,7.155417527999329286e-01,9.154520639587190312e-01,1.000000000000000222e+00,9.154520639587192532e-01,7.155417527999329286e-01,4.983089868170161307e-01,3.228208661506049570e-01,2.007412237823144041e-01,1.221265079032206741e-01,7.346287240296198173e-02,4.393648225531327639e-02,2.620121413818760764e-02,1.560213972428611644e-02,9.283880039157185737e-03,5.522249296501053652e-03,3.284150257861166450e-03,1.952946199707123343e-03,1.161281913571990529e-03,6.905181612357487019e-04,4.105892539305278587e-04,2.441392280227994962e-04,1.451664688308088231e-04,8.631662227336295637e-05,5.132420738513718527e-05,3.051756721106684150e-05,1.814585727471847791e-05,1.078959225412413867e-05
1.221265079032206602e-01,2.007412237823144041e-01,3.228208661506049015e-01,4.983089868170161307e-01,7.155417527999329286e-01,9.154520639587192532e-01,1.000000000000000222e+00,9.154520639587190312e-01,7.155417527999329286e-01,4.983089868170160197e-01,3.228208661506049015e-01,2.007412237823143764e-01,1.221265079032206602e-01,7.346287240296198173e-02,4.393648225531328333e-02,2.620121413818760417e-02,1.560213972428611470e-02,9.283880039157185737e-03,5.522249296501054519e-03,3.284150257861165583e-03,1.952946199707123343e-03,1.161281913571990095e-03,6.905181612357485935e-04,4.105892539305277503e-04,2.441392280227994691e-04,1.451664688308087960e-04,8.631662227336294282e-05,5.132420738513717850e-05,3.051756721106683811e-05,1.814585727471847452e-05
7.346287240296198173e-02,1.221265079032206741e-01,2.007412237823143764e-01,3.228208661506049570e-01,4.983089868170160752e-01,7.155417527999329286e-01,9.154520639587190312e-01,1.000000000000000222e+00,9.154520639587192532e-01,7.155417527999329286e-01,4.983089868170161307e-01,3.228208661506049570e-01,2.007412237823144041e-01,1.221265079032206741e-01,7.346287240296198173e-02,4.393648225531327639e-02,2.620121413818760764e-02,1.560213972428611644e-02,9.283880039157185737e-03,5.522249296501053652e-03,3.284150257861166450e-03,1.952946199707123343e-03,1.161281913571990529e-03,6.905181612357487019e-04,4.105892539305278587e-04,2.441392280227994962e-04,1.451664688308088231e-04,8.631662227336295637e-05,5.132420738513718527e-05,3.051756721106684150e-05
4.393648225531329027e-02,7.346287240296198173e-02,1.221265079032206602e-01,2.007412237823144041e-01,3.228208661506049570e-01,4.983089868170161307e-01,7.155417527999329286e-01,9.154520639587192532e-01,1.000000000000000444e+00,9.154520639587190312e-01,7.155417527999329286e-01,4.983089868170160752e-01,3.228208661506049570e-01,2.007412237823143764e-01,1.221265079032206602e-01,7.346287240296198173e-02,4.393648225531329027e-02,2.620121413818760417e-02,1.560213972428611470e-02,9.283880039157185737e-03,5.522249296501055386e-03,3.284150257861165583e-03,1.952946199707123343e-03,1.161281913571990312e-03,6.905181612357487019e-04,4.105892539305277503e-04,2.441392280227994691e-04,1.451664688308088231e-04,8.631662227336295637e-05,5.132420738513717850e-05
2.620121413818760417e-02,4.393648225531327639e-02,7.346287240296198173e-02,1.221265079032206741e-01,2.007412237823143764e-01,3.228208661506049570e-01,4.983089868170160197e-01,7.155417527999329286e-01,9.154520639587190312e-01,1.000000000000000222e+00,9.154520639587192532e-01,7.155417527999329286e-01,4.983089868170161307e-01,3.228208661506049570e-01,2.007412237823144041e-01,1.221265079032206741e-01,7.346287240296198173e-02,4.393648225531327639e-02,2.620121413818760764e-02,1.560213972428611644e-02,9.283880039157185737e-03,5.522249296501053652e-03,3.284150257861166450e-03,1.952946199707123343e-03,1.161281913571990529e-03,6.905181612357487019e-04,4.105892539305278587e-04,2.441392280227994962e-04,1.451664688308088231e-04,8.631662227336295637e-05
